Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
MAR,Marriott International,Consumer Services,Hotels/Resorts,n/a,132.55,43124000000.0,34.43,20.22,4.07,8.14,51.92,10.36,21.13,24.76,42.12,5.73,82.92,5300000000.0,15.74,1.2,3910000000.0,2600000000.0,3.87,0.9866,-23.1,276000000.0,0.84,11780000000.0,1405.49,0.5,2.56,1720000000.0,1120000000.0,1.27,329360000.0,1.78,1.41,1.78,1.34,1.25,41.2
MBII,"Marrone Bio Innovations, Inc.",Basic Industries,Agricultural Chemicals,2013,1.28,165478000.0,nan,-10.08,nan,6.16,40.94,6.03,-8.93,-77.28,-74.33,-24.35,-163.05,26860000.0,0.24,21.6,10310000.0,-18150000.0,-0.187,1.5,nan,9470000.0,0.09,28680000.0,820.22,1.53,0.03,-15120000.0,-7300000.0,-0.19,123430000.0,nan,nan,nan,nan,nan,0.0
MRTN,"Marten Transport, Ltd.",Transportation,Trucking Freight/Courier Services,1986,22.59,1220000000.0,20.16,19.13,1.96,1.47,2.1,1.43,7.28,7.36,8.42,5.72,10.65,830050000.0,15.21,7.7,221820000.0,162560000.0,1.11,1.0714,8.7,40480000.0,0.74,nan,0.12,1.74,10.66,nan,nan,1.55,54690000.0,0.12,0.55,0.12,0.51,0.48,10.36
MMLP,Martin Midstream Partners L.P.,Energy,Oil Refining/Marketing,2002,5.01,170069000.0,nan,22.43,-0.34,0.21,nan,1.0,7.14,-22.66,4.96,2.85,-0.26,824980000.0,21.29,-24.0,159710000.0,115530000.0,-4.616,-5.5,-68.9,1800000.0,0.05,641300000.0,nan,2.22,-0.92,71770000.0,55260000.0,0.75,38860000.0,1.0,19.57,1.25,25.1,15.83,714.29
MRVL,Marvell Technology Group Ltd.,Technology,Semiconductors,2000,27.08,17929000000.0,nan,23.79,8.65,6.15,2.49,6.53,63.67,-14.42,-1.65,-0.29,-5.65,2910000000.0,4.42,-1.3,1460000000.0,298980000.0,-0.64,1.0667,nan,573500000.0,0.86,1830000000.0,25.38,3.06,10.8,644990000.0,224070000.0,1.18,661000000.0,0.24,0.98,0.24,0.9,1.6,nan
MASI,Masimo Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2007,141.59,7719000000.0,42.33,39.27,3.72,8.45,6.84,7.59,29.55,20.83,23.43,11.1,18.83,913460000.0,17.14,8.8,574890000.0,234730000.0,3.34,1.0411,-14.1,633360000.0,11.81,21130000.0,1.91,6.23,20.67,214640000.0,72090000.0,1.14,53610000.0,nan,nan,nan,nan,nan,0.0
MTCH,"Match Group, Inc.",Technology,"Computer Software: Programming, Data Processing",2015,68.31,20093000000.0,39.85,35.38,2.38,10.24,85.94,10.21,30.68,26.41,31.56,16.51,117.73,1960000000.0,7.01,22.0,1320000000.0,652840000.0,1.75,1.2143,16.4,366450000.0,1.31,1600000000.0,701.4,1.35,0.81,651080000.0,458260000.0,0.28,71290000.0,nan,nan,2.0,2.98,nan,0.0
MTLS,Materialise NV,Technology,Computer Software: Prepackaged Software,2014,19.47,1075000000.0,203.2,123.19,4.04,nan,6.46,nan,nan,0.44,0.0,0.94,0.67,nan,nan,8.0,102420000.0,nan,0.1,1.0,-59.9,nan,nan,nan,94.08,2.41,3.05,nan,nan,0.43,52890000.0,nan,nan,nan,nan,nan,0.0
MTRX,Matrix Service Company,Basic Industries,Engineering & Construction,1990,18.41,512335000.00000006,16.7,12.31,1.54,0.36,1.46,0.29,6.65,2.22,3.1,4.41,9.36,1440000000.0,53.4,6.1,131949999.99999999,62720000.0,1.15,0.8148,166.9,139890000.0,5.16,36020000.0,10.08,1.54,13.17,nan,nan,1.57,27130000.0,nan,nan,nan,nan,nan,0.0
MAT,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,n/a,12.26,4105000000.0000005,nan,93.38,-2.89,0.9,9.27,1.61,20.68,-4.43,2.29,1.18,-36.03,4550000000.0,13.15,3.1,1800000000.0,353180000.0,-0.59,1.625,1024.6,218300000.0,0.63,3360000000.0,740.73,1.6,1.31,189680000.0,313470000.0,1.68,345540000.0,nan,nan,0.0,0.0,nan,0.0
MATW,Matthews International Corporation,Capital Goods,Metal Fabrications,1994,38.64,1217000000.0,19.49,10.8,-1.04,0.78,1.44,1.39,10.91,4.04,7.58,3.09,7.39,1550000000.0,49.25,-7.9,584350000.0,198380000.0,1.98,0.9574,-40.1,34420000.0,1.09,980280000.0,115.54,1.96,26.89,154180000.0,63660000.0,1.22,31490000.0,0.8,2.16,0.8,2.1,1.31,39.9
MXIM,"Maxim Integrated Products, Inc.",Technology,Semiconductors,1988,60.3,15886000000.0,21.42,22.92,2.88,7.19,9.06,6.97,19.75,34.87,30.59,10.26,41.71,2210000000.0,8.08,-16.5,1500000000.0,779220000.0,2.78,1.0612,-29.0,1790000000.0,6.63,1060000000.0,59.29,7.08,6.58,809920000.0,527510000.0,1.42,270610000.0,1.92,3.27,1.88,3.15,3.06,66.91
MCFT,"MCBC Holdings, Inc.",Capital Goods,Marine Transportation,2015,17.83,327995000.0,15.32,6.21,0.68,0.7,4.53,0.9,5.66,4.58,14.18,19.42,34.21,466380000.0,25.0,28.7,113510000.0,73900000.0,1.14,1.2326,nan,5830000.0,0.31,113740000.0,157.28,0.79,3.85,55890000.0,27950000.0,1.69,18790000.0,nan,nan,nan,nan,nan,0.0
MGRC,McGrath RentCorp,Technology,Diversified Commercial Services,1984,75.25,1799000000.0,19.43,18.89,1.97,3.23,2.95,3.82,14.43,17.02,24.87,6.89,16.16,556120000.0,22.96,21.2,233290000.0,147290000.0,3.85,1.2816,31.0,2290000.0,0.09,311730000.0,50.55,1.72,25.4,182700000.0,15560000.0,0.7,24280000.0,1.5,1.97,1.47,1.96,2.79,37.14
MDCA,MDC Partners Inc.,Technology,Advertising,n/a,2.91,179502000.0,nan,nan,nan,0.13,nan,1.11,10.11,-5.55,8.21,4.21,nan,1430000000.0,21.8,-8.8,485000000.0,157020000.0,-1.381,0.1818,nan,27280000.0,0.38,1170000000.0,nan,0.73,-5.09,43170000.0,37200000.0,0.48,71940000.0,nan,nan,0.0,0.0,nan,0.0
MFIN,Medallion Financial Corp.,Finance,Finance: Consumer Services,n/a,7.09,171255000.0,21.2,7.01,23.47,1.15,0.64,9.05,43.03,5.31,16.78,1.01,4.21,148310000.0,6.1,-0.5,60700000.0,31200000.0,0.32,2.5,nan,55020000.0,2.26,1200000000.0,410.2,2.81,10.82,93820000.0,-35020000.0,1.3,24610000.0,nan,nan,0.0,0.0,nan,0.0
MTBC,"Medical Transcription Billing, Corp.",Technology,Computer Software: Prepackaged Software,2014,3.74,42205000.0,nan,-18.95,nan,0.65,1.17,0.54,20.16,-2.73,-2.49,-2.31,-5.51,65190000.0,5.44,-1.1,19290000.0,1730000.0,-0.676,1.1667,nan,13990000.0,1.14,4970000.0,13.28,2.31,3.06,6820000.0,6070000.0,1.47,12030000.0,nan,nan,nan,nan,nan,0.0
MNOV,"MediciNova, Inc.",Health Care,Major Pharmaceuticals,n/a,7.93,338714000.0,nan,-14.04,-1.2,nan,4.59,nan,-22.99,0.0,0.0,-9.89,-15.1,nan,nan,nan,nan,-12270000.0,-0.26,0.75,nan,62870000.0,1.43,nan,0.61,36.5,1.71,-8359999.999999999,-4820000.0,1.22,43840000.0,nan,nan,nan,nan,nan,0.0
MDWD,MediWound Ltd.,Consumer Durables,Specialty Chemicals,2014,2.86,75950000.0,4.92,-5.16,-0.26,3.29,4.39,1.88,6.06,70.54,28.68,9.54,120.85,23060000.0,0.85,1912.2,1310000.0,7160000.0,0.597,-15.6667,nan,38540000.0,1.42,2020000.0,11.12,4.14,0.67,12080000.0,10530000.0,0.8,27180000.0,nan,nan,nan,nan,nan,0.0
MEDP,"Medpace Holdings, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2016,71.75,2487000000.0,28.3,21.47,2.26,3.02,3.64,3.07,16.91,11.35,14.8,7.53,14.9,823200000.0,23.01,20.6,452310000.0,149430000.0,2.49,1.0,24.2,79290000.0,2.21,56270000.0,8.13,0.8,19.32,184370000.0,140920000.0,1.51,36030000.0,nan,nan,nan,nan,nan,0.0
MEIP,"MEI Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a,1.85,129830999.99999999,nan,-3.0,26.9,26.42,2.76,12.56,-1.34,0.0,-940.89,-30.86,-34.19,4920000.0,0.07,106.2,nan,-46160000.0,-0.754,0.2353,nan,74490000.0,1.01,nan,nan,5.75,0.65,-29420000.0,-22190000.0,1.63,73650000.0,nan,nan,nan,nan,nan,0.0
MGTX,MeiraGTx Holdings plc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,14.57,520948999.99999994,nan,-6.1,-2.94,188.3,3.72,103.84,-3.84,0.0,-2776.08,-25.89,-63.26,2770000.0,0.1,nan,nan,-74730000.0,-2.62,0.5769,nan,204270000.0,6.12,17050000.0,13.16,5.22,3.89,37960000.0,-21810000.0,nan,36570000.0,nan,nan,nan,nan,nan,0.0
MLCO,Melco Resorts & Entertainment Limited,Consumer Services,Hotels/Resorts,n/a,21.97,10141000000.0,23.16,17.36,0.81,1.79,4.44,2.59,10.78,7.81,13.77,5.24,15.3,5670000000.0,12.27,17.9,1840000000.0,1360000000.0,0.95,0.7391,766.4,1740000000.0,3.64,5190000000.0,169.9,0.89,4.96,nan,nan,1.65,459920000.0,0.66,3.07,0.64,2.94,1.44,66.28
MLNT,"Melinta Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2012,2.55,30286000.0,nan,-0.37,0.0,0.3,0.18,1.03,-1.4,-135.23,-90.68,-11.82,-66.9,99610000.0,8.74,32.7,nan,-73490000.0,-11.813,1.1853,nan,90340000.0,6.57,162550000.0,114.74,1.18,11.98,-128789999.99999999,-45780000.0,6.49,13750000.0,nan,nan,nan,nan,nan,0.0
MLNX,"Mellanox Technologies, Ltd.",Technology,Semiconductors,2007,114.95,6341000000.0,37.01,16.13,0.95,5.11,4.09,4.51,19.36,14.03,15.58,6.99,12.49,1240000000.0,22.78,20.1,700170000.0,289430000.0,3.11,1.0629,19.2,742460000.0,13.45,nan,nan,3.93,28.13,373390000.0,316990000.0,0.1,54800000.0,nan,nan,nan,nan,nan,0.0
MELR,"Melrose Bancorp, Inc.",Finance,Major Banks,2014,17.67,40876000.0,27.44,35.34,nan,5.21,0.92,9.77,nan,19.07,26.38,0.45,3.5,7840000.0,3.42,-2.2,7920000.0,nan,0.64,1.0769,-31.9,nan,nan,39000000.0,nan,nan,19.1,nan,nan,0.2,2320000.0,nan,nan,0.34,1.92,nan,0.0
MNLO,Menlo Therapeutics Inc.,Health Care,Major Pharmaceuticals,2018,5.19,123271000.0,nan,-2.04,nan,nan,1.45,nan,-0.49,0.0,0.0,-36.15,-59.69,nan,0.0,nan,-42350000.0,-72700000.0,-2.96,0.9091,nan,91360000.0,3.81,nan,0.99,9.89,3.63,-65300000.0,-39940000.0,nan,23980000.0,nan,nan,nan,nan,nan,0.0
MELI,"MercadoLibre, Inc.",Miscellaneous,Business Services,2007,487.45,24669000000.0,nan,-1405.69,-12.77,12.03,12.0,10.85,-1077.37,-5.87,-4.15,-1.65,-9.71,2049999999.9999998,43.1,69.7,836440000.0,-20640000.0,-2.69,-74.0,nan,2770000000.0,55.81,908460000.0,42.51,2.73,41.0,407620000.0,-196940000.0,1.61,49710000.0,nan,nan,0.15,0.03,nan,0.0
AMTB,Mercantil Bank Holding Corporation,Finance,Major Banks,n/a,21.65,818602000.0,17.6,21.05,nan,2.97,1.12,7.93,nan,18.99,29.61,0.64,6.73,275410000.0,6.47,1.4,271660000.0,nan,1.22,1.0,3.3,nan,nan,1260000000.0,nan,nan,19.11,nan,nan,nan,28990000.0,nan,nan,0.94,4.41,nan,0.0
MBWM,Mercantile Bank Corporation,Finance,Major Banks,1998,36.39,592230000.0,12.48,14.47,1.59,4.06,1.45,6.01,nan,32.71,40.43,1.36,12.13,145850000.0,8.86,10.1,137090000.0,nan,2.9,1.2222,24.5,228540000.0,13.99,514700000.00000006,nan,nan,24.93,nan,nan,1.14,16329999.999999998,1.08,3.07,1.04,2.89,2.46,35.86
MERC,Mercer International Inc.,Basic Industries,Paper,n/a,12.99,862673000.0,7.87,14.11,4.92,0.51,1.44,0.94,4.4,6.34,14.33,8.75,18.61,1710000000.0,26.06,15.9,425620000.0,365920000.0,1.65,-2.0,-97.1,264899999.99999997,4.04,1020000000.0,172.81,3.84,9.02,251540000.0,76990000.0,1.74,65629999.99999999,0.55,4.47,0.52,4.11,nan,31.82
MBIN,Merchants Bancorp,Finance,Major Banks,2017,17.14,477866000.0,8.94,9.37,nan,3.31,1.2,1.89,nan,43.41,59.13,1.24,12.09,144420000.0,5.03,21.6,134930000.0,nan,1.95,1.1111,21.0,599650000.0,20.89,159670000.0,nan,nan,14.52,nan,nan,1.16,28710000.0,0.28,1.75,0.27,1.59,nan,13.85
MRCY,Mercury Systems Inc,Capital Goods,Electrical Products,1998,70.63,3890000000.0,60.42,29.1,1.57,5.65,2.94,5.49,29.12,8.51,12.14,4.01,5.65,687990000.0,13.85,23.1,286870000.0,129750000.0,1.16,1.0732,157.3,161300000.0,2.9,60190000.0,4.65,5.35,23.75,101800000.0,35750000.0,1.46,55540000.0,nan,nan,nan,nan,nan,0.0
EBSB,"Meridian Bancorp, Inc.",Finance,Major Banks,n/a,20.04,1064000000.0,16.43,14.5,1.28,5.92,1.42,6.8,nan,34.69,46.61,1.03,8.95,179560000.0,3.51,11.5,165480000.0,nan,1.21,1.3,13.4,428310000.0,8.41,636610000.0,nan,nan,13.97,nan,nan,0.56,53320000.0,0.28,1.43,0.28,1.41,nan,23.14
VIVO,Meridian Bioscience Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1986,9.65,350627000.0,13.75,14.47,0.95,1.72,1.87,2.17,8.54,12.65,21.18,9.34,14.14,203270000.0,4.78,-6.4,130460000.00000001,51690000.0,0.6,1.4444,-25.6,55190000.0,1.29,75820000.0,40.21,6.93,4.42,39550000.0,34190000.0,0.36,42710000.0,nan,nan,0.25,2.54,4.0,62.5
MRBK,Meridian Corporation,n/a,n/a,2017,18.0,114690000.0,11.95,10.2,1.44,1.75,0.98,3.3,nan,14.82,20.37,0.93,8.64,65510000.00000001,10.22,6.5,63440000.0,nan,1.51,1.2683,21.6,40530000.0,6.32,140760000.0,nan,nan,18.38,nan,nan,nan,6410000.0,nan,nan,nan,nan,nan,0.0
MMSI,"Merit Medical Systems, Inc.",Health Care,Medical/Dental Instruments,n/a,27.1,1526000000.0,77.98,16.39,1.64,1.57,1.5,1.97,13.96,1.94,5.16,2.04,2.01,970180000.0,17.65,9.6,394770000.0,137120000.0,0.33,0.6222,nan,37310000.0,0.68,523659999.99999994,55.17,2.88,17.21,nan,nan,1.11,55170000.0,nan,nan,nan,nan,nan,0.0
MACK,"Merrimack Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2012,3.94,51199000.0,nan,nan,nan,nan,1.29,nan,-0.29,0.0,0.0,-45.42,-88.16,nan,nan,nan,-48970000.0,-41480000.0,-1.862,-1.1111,nan,39900000.0,2.99,nan,nan,8.61,3.0,-57530000.0,-37250000.0,2.03,13360000.0,nan,nan,10.55,266.41,nan,0.0
MRSN,"Mersana Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017,1.95,99450000.0,nan,-1.38,nan,2.23,0.87,-0.55,0.69,-77.78,-81.88,-18.52,-44.97,44580000.0,1.43,-95.2,-49320000.0,-35150000.0,-1.116,0.9459,nan,128180000.0,2.68,9110000.0,8.39,5.5,2.27,-65260000.00000001,-25990000.0,1.48,47810000.0,nan,nan,nan,nan,nan,0.0
MRUS,Merus N.V.,Health Care,Major Pharmaceuticals,2016,15.5,372606000.0,nan,-7.8,nan,nan,3.57,nan,nan,-104.14,0.0,-11.61,-34.7,nan,nan,-14.7,-15290000.0,nan,-1.94,1.0566,nan,nan,nan,nan,1.87,5.94,4.35,nan,nan,0.23,23390000.0,nan,nan,nan,nan,nan,0.0
MESA,"Mesa Air Group, Inc.",Transportation,Air Freight/Delivery Services,2018,7.36,232416000.0,4.66,3.84,0.23,0.33,0.56,1.46,4.69,7.68,21.47,6.7,16.96,713060000.0,32.33,4.9,206440000.0,221960000.0,1.63,0.5455,nan,79910000.0,2.54,881170000.0,213.5,0.64,13.59,169850000.0,-11080000.0,nan,31410000.0,nan,nan,nan,nan,nan,0.0
MLAB,"Mesa Laboratories, Inc.",Capital Goods,Industrial Machinery/Components,n/a,228.01,977298000.0,123.5,42.6,nan,9.37,7.9,9.15,34.53,7.53,17.72,7.19,6.99,104280000.0,27.01,4.6,60920000.0,27640000.0,1.94,0.8765,8.7,7320000.0,1.87,21070000.0,17.7,1.59,30.36,24730000.0,27250000.0,0.36,4360000.0,0.64,0.28,0.64,0.28,0.49,33.16
MESO,Mesoblast Limited,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,6.16,612965000.0,nan,-15.25,-0.37,36.66,1.26,37.97,-8.06,0.0,-484.12,-7.53,-17.49,16719999.999999998,0.17,15.7,1360000.0,-78810000.0,-0.91,0.7778,nan,50430000.0,0.51,81290000.0,16.9,1.41,4.86,-57790000.0,6470000.0,1.15,99030000.0,nan,nan,nan,nan,nan,0.0
CASH,"Meta Financial Group, Inc.",Finance,Savings Institutions,1993,32.37,1228000000.0,13.08,8.31,nan,2.85,1.47,4.52,nan,22.5,29.07,1.69,12.73,431100000.0,11.09,42.4,431100000.0,nan,2.49,1.0385,131.5,126550000.0,3.35,861860000.0,nan,nan,22.22,nan,nan,1.58,37810000.0,0.2,0.63,0.2,0.62,0.85,8.03
MEOH,Methanex Corporation,Basic Industries,Major Chemicals,n/a,41.0,3202000000.0,14.61,15.73,2.06,1.03,2.27,1.74,9.23,7.72,10.82,4.14,15.2,3100000000.0,40.34,-37.7,1070000000.0000001,582810000.0,2.84,5.4,nan,857430000.0,11.25,2800000000.0,167.16,1.64,18.26,619090000.0,103870000.0,1.83,76200000.0,1.44,3.8,1.38,3.42,2.56,49.29
MGEE,MGE Energy Inc.,Energy,Electric Utilities: Central,n/a,74.33,2530000000.0,29.68,nan,nan,4.57,3.02,5.55,17.16,15.64,20.91,3.58,10.41,553590000.0,15.97,0.3,190030000.0,179140000.0,2.5,nan,3.9,61110000.0,1.76,566950000.0,66.6,1.34,24.55,126310000.0,-62750000.0,0.65,34670000.0,1.41,1.83,1.37,1.84,2.19,54.88
MGPI,"MGP Ingredients, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a,46.26,758754000.0,20.49,15.1,1.22,2.02,3.49,2.16,13.72,10.04,12.69,10.25,18.38,375130000.0,22.1,-4.6,83600000.0,58970000.0,2.2,0.75,-8.8,4400000.0,0.26,47000000.0,21.42,5.0,12.89,44230000.0,12350000.0,2.15,17030000.0,0.4,0.93,0.38,0.83,0.34,17.27
MBOT,Microbot Medical Inc. ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,5.09,21108000.0,nan,-3.98,nan,nan,2.64,nan,-1.99,0.0,0.0,-43.1,-95.19,nan,nan,nan,nan,-7240000.0,-1.71,0.878,nan,7380000.0,1.71,nan,6.16,2.69,1.85,-5970000.0,-3350000.0,9.01,4310000.0,nan,nan,nan,nan,nan,0.0
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,1993,96.1,21753000000.0,62.33,15.18,3.27,4.05,4.24,5.99,15.94,7.15,17.13,3.14,7.28,5370000000.0,22.59,-6.6,3300000000.0,2020000000.0,1.53,1.0,13.1,405100000.0,1.7,9800000000.0,182.84,0.9,22.49,nan,nan,1.63,238040000.0,1.46,1.55,1.46,1.53,2.23,98.58
MSFT,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,1986,143.84,1100.0,27.22,23.81,1.85,8.47,10.38,8.09,18.28,31.66,35.2,10.64,42.8,129810000000.0,16.94,13.7,82930000000.0,57420000000.0,5.3,1.1129,21.0,136610000000.00002,17.91,85570000000.0,80.68,2.85,13.89,52350000000.0,33810000000.000004,1.23,7700000000.0,2.04,1.42,1.89,1.31,2.09,34.72
MSTR,MicroStrategy Incorporated,Technology,Computer Software: Prepackaged Software,1998,155.8,1615000000.0,64.37,50.41,5.24,3.33,3.1,2.34,-1106.94,5.26,-2.64,-0.89,4.43,484710000.0,46.22,-2.0,398140000.0,-1030000.0,2.42,1.4242,-23.6,578290000.0,56.33,114600000.0,22.24,3.13,50.2,39700000.0,8740000.0,0.76,8230000.0,nan,nan,nan,nan,nan,0.0
MVIS,"Microvision, Inc.",Capital Goods,Industrial Machinery/Components,1996,0.73,80129000.0,nan,-4.66,-0.28,13.11,nan,13.29,-2.46,0.0,-574.57,-103.65,-992.99,6110000.0,0.06,-89.7,6970000.0,-33020000.000000004,-0.336,0.8333,nan,6640000.0,0.06,2170000.0,nan,0.5,-0.04,nan,nan,1.9,113270000.0,nan,nan,nan,nan,nan,0.0
MCEP,"Mid-Con Energy Partners, LP",Energy,Oil & Gas Production,2011,0.358,9319000.0,3.33,1.13,1.05,0.15,0.16,1.84,2.7,15.53,9.21,1.53,9.77,61320000.0,2.0,-18.5,40600000.0,41760000.0,0.102,-4.5,nan,nan,0.01,65989999.99999999,64.57,1.26,2.12,16870000.0,12710000.0,1.87,30820000.0,nan,nan,0.0,0.0,nan,0.0
MBCN,Middlefield Banc Corp.,Finance,Major Banks,n/a,46.453,147752000.0,11.59,11.83,nan,3.25,1.09,nan,nan,28.62,37.02,1.04,9.99,45410000.0,14.01,5.6,43340000.0,nan,3.99,1.0521,-1.1,120030000.0,37.37,104360000.0,nan,nan,42.32,nan,nan,0.35,3210000.0,1.12,2.43,1.12,2.41,2.76,28.07
MSEX,Middlesex Water Company,Public Utilities,Water Supply,n/a,63.49,999917000.0,31.03,29.94,12.37,7.4,3.69,9.75,26.32,24.28,25.44,2.62,12.49,135130000.0,8.19,-2.4,67010000.00000001,50060000.0,1.97,0.9167,-9.5,3150000.0,0.19,300540000.0,108.15,0.34,16.54,36350000.0,-50180000.0,0.34,16670000.000000002,1.02,1.52,0.96,1.51,2.31,46.26
MSBI,"Midland States Bancorp, Inc.",Finance,Major Banks,2016,27.94,683643000.0,11.53,10.22,1.56,2.72,1.03,4.74,nan,23.58,33.89,1.0,9.49,251610000.0,10.39,7.4,241490000.0,nan,2.41,0.7969,48.9,409350000.0,16.82,923080000.0,nan,nan,26.93,nan,nan,1.4,24340000.0,0.97,3.62,0.95,3.42,nan,40.75
MOFG,"MidWestOne Financial Group, Inc.",Finance,Major Banks,n/a,35.03,579584000.0,12.88,11.08,1.5,3.89,1.14,5.9,nan,25.41,36.71,0.96,8.94,149110000.0,10.74,49.7,121470000.0,nan,2.72,0.9157,81.5,86670000.0,5.36,399780000.0,nan,nan,30.77,nan,nan,1.11,16180000.0,0.81,2.49,0.8,2.3,2.18,29.61
MIME,Mimecast Limited,Technology,Computer Software: Prepackaged Software,2015,40.22,2408000000.0,nan,58.77,0.91,6.67,12.53,6.96,89.52,-2.09,-0.66,-0.28,-4.59,361200000.0,5.97,26.6,249500000.0,28100000.0,-0.13,1.1429,nan,196840000.0,3.19,247590000.0,129.55,1.2,3.1,78120000.0,72490000.0,1.22,61950000.0,nan,nan,nan,nan,nan,0.0
MDXG,"MiMedx Group, Inc",Health Care,Medical/Dental Instruments,n/a,5.55,587092000.0,17.68,nan,nan,1.93,4.09,1.8,14.38,11.64,10.63,11.19,26.59,303470000.0,2.85,31.3,214200000.0,37960000.0,0.31,1.0,425.7,36520000.0,0.34,nan,0.01,3.25,1.35,58750000.0,43510000.0,0.78,110750000.0,nan,nan,nan,nan,nan,0.0
NERV,"Minerva Neurosciences, Inc",Health Care,Major Pharmaceuticals,2014,5.2,214638000.0,nan,-3.27,nan,nan,3.68,nan,-2.53,0.0,0.0,-27.32,-70.7,nan,nan,nan,nan,-57110000.0,-1.42,0.973,nan,59930000.0,1.54,nan,0.58,6.2,1.42,-39050000.0,-18490000.0,1.48,39030000.0,nan,nan,nan,nan,nan,0.0
MGEN,"Miragen Therapeutics, Inc.",Health Care,Medical Specialities,2014,0.74,21237000.0,nan,-0.71,nan,4.93,0.66,-2.51,0.27,0.0,-935.48,-38.53,-78.83,4310000.0,0.14,15.2,-22040000.0,-39990000.0,-1.291,1.2,nan,43950000.0,1.42,10150000.0,30.36,5.26,1.08,-33960000.0,-19710000.0,0.74,31050000.0,nan,nan,nan,nan,nan,0.0
MRTX,"Mirati Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,99.0,3886000000.0,nan,-16.84,nan,620.01,8.88,544.76,-19.3,0.0,-2825.91,-30.82,-51.29,6270000.0,0.17,nan,12930000.0,-176930000.0,-4.73,1.104,nan,456460000.0,11.57,nan,0.07,13.15,11.04,-126620000.0,-60620000.0,2.05,39440000.0,nan,nan,nan,nan,nan,0.0
MSON,"MISONIX, Inc.",Capital Goods,Medical Specialities,1992,16.83,154415000.0,nan,-279.17,-1.51,3.97,7.44,3.96,-26.76,-19.01,-19.07,-15.71,-32.04,38850000.0,4.16,13.4,27280000.0,-5750000.0,-0.79,1.6667,nan,7840000.0,0.81,nan,nan,2.73,2.25,-3680000.0,nan,0.51,9650000.0,nan,nan,nan,nan,nan,0.0
MIND,"Mitcham Industries, Inc.",Technology,Diversified Commercial Services,1994,2.3541,28857000.0,nan,nan,-0.22,0.63,0.88,0.96,-7.72,-32.57,-18.34,-8.0,-26.61,45730000.0,3.77,6.6,11740000.0,-5690000.0,-1.39,1.5789,nan,7490000.0,0.62,2740000.0,5.26,4.38,2.61,-3160000.0,4730000.0,2.41,12130000.0,nan,nan,nan,nan,nan,0.0
MITK,"Mitek Systems, Inc.",Technology,Computer peripheral equipment,n/a,9.47,403999000.0,nan,19.6,1.68,5.01,3.81,4.55,39.55,-7.61,1.5,0.58,-6.21,80610000.0,2.08,36.0,54870000.0,9270000.0,-0.16,1.0909,nan,27980000.0,0.7,nan,0.68,2.16,2.57,9140000.0,16960000.0,-0.95,40180000.0,nan,nan,nan,nan,nan,0.0
MMAC,"MMA Capital Management, LLC",Finance,Real Estate,n/a,32.36,192979000.0,3.04,nan,nan,13.6,0.88,20.33,nan,465.02,12.03,0.29,26.09,14190000.0,2.42,9.2,13080000.0,nan,10.74,0.0189,740.7,11590000.0,1.97,107870000.0,50.26,13.66,37.14,22840000.0,-2450000.0,0.93,5890000.0,nan,nan,nan,nan,nan,0.0
MINI,"Mobile Mini, Inc.",Capital Goods,Metal Fabrications,1994,38.64,1705000000.0,24.75,17.36,1.4,2.78,2.08,4.34,11.79,11.23,25.44,4.77,8.53,614230000.0,13.85,2.5,206670000.0,226000000.0,1.55,1.102,nan,7290000.0,0.17,995900000.0,123.46,1.15,18.46,195780000.0,85810000.0,1.4,44120000.0,1.1,2.92,1.08,2.8,2.49,64.37
